1:    0.928 0.072 1    
285:  0.271 0.729 1    
286:  0.761 0.239 1    
287:  0.653 0.347 1    
288:  0.596 0.404 1    
289:  0.718 0.282 1    
290:  0.397 0.603 1    
291:  0.564 0.436 1    
292:  0.638 0.362 1    
293:  0.560 0.440 1    
294:  0.388 0.612 1    
295:  0.299 0.701 1    
296:  0.329 0.671 1    
297:  0.125 0.875 1    
298:  0.695 0.305 1    
299:  0.400 0.600 1    
300:  0.781 0.219 1    
301:  0.261 0.739 1    
302:  0.378 0.622 1    
303:  0.412 0.588 1    
304:  0.315 0.685 1    
305:  0.349 0.651 1    
306:  0.320 0.680 1    
307:  0.167 0.833 1    
308:  0.517 0.483 1    
309:  0.197 0.803 1    
310:  0.194 0.806 1    
311:  0.352 0.648 1    
312:  0.213 0.787 1    
313:  0.258 0.742 1    
314:  0.423 0.577 1    
315:  0.201 0.799 1    
316:  0.654 0.346 1    
317:  0.401 0.599 1    
318:  0.280 0.720 1    
319:  0.618 0.382 1    
320:  0.768 0.232 1    
321:  0.310 0.690 1    
322:  0.476 0.524 1    
323:  0.345 0.655 1    
324:  0.586 0.414 1    
325:  0.297 0.703 1    
326:  0.294 0.706 1    
327:  0.771 0.229 1    
328:  0.182 0.818 1    
329:  0.328 0.672 1    
330:  0.747 0.253 1    
331:  0.503 0.497 1    
332:  0.318 0.682 1    
333:  0.401 0.599 1    
334:  0.598 0.402 1    
335:  0.858 0.142 1    
336:  0.633 0.367 1    
337:  0.476 0.524 1    
338:  0.214 0.786 1    
339:  0.382 0.618 1    
340:  0.242 0.758 1    
341:  0.460 0.540 1    
342:  0.591 0.409 1    
343:  0.814 0.186 1    
344:  0.217 0.783 1    
345:  0.768 0.232 1    
346:  0.388 0.612 1    
347:  0.711 0.289 1    
348:  0.337 0.663 1    
349:  0.350 0.650 1    
350:  0.298 0.702 1    
351:  0.292 0.708 1    
352:  0.818 0.182 1    
353:  0.780 0.220 1    
354:  0.328 0.672 1    
355:  0.318 0.682 1    
356:  0.398 0.602 1    
357:  0.286 0.714 1    
358:  0.348 0.652 1    
359:  0.264 0.736 1    
360:  0.340 0.660 1    
361:  0.714 0.286 1    
362:  0.258 0.742 1    
363:  0.240 0.760 1    
364:  0.639 0.361 1    
365:  0.257 0.743 1    
366:  0.454 0.546 1    
367:  0.307 0.693 1    
368:  0.505 0.495 1    
369:  0.798 0.202 1    
370:  0.446 0.554 1    
371:  0.340 0.660 1    
372:  0.384 0.616 1    
373:  0.557 0.443 1    
374:  0.478 0.522 1    
375:  0.191 0.809 1    
376:  0.495 0.505 1    
377:  0.413 0.587 1    
378:  0.365 0.635 1    
379:  0.323 0.677 1    
380:  0.665 0.335 1    
381:  0.659 0.341 1    
382:  0.691 0.309 1    
383:  0.212 0.788 1    
384:  0.692 0.308 1    
385:  0.150 0.850 1    
386:  0.734 0.266 1    
387:  0.324 0.676 1    
388:  0.729 0.271 1    
389:  0.563 0.437 1    
390:  0.376 0.624 1    
391:  0.372 0.628 1    
392:  0.541 0.459 1    
393:  0.355 0.645 1    
394:  0.519 0.481 1    
395:  0.203 0.797 1    
396:  0.369 0.631 1    
397:  0.439 0.561 1    
398:  0.900 0.100 1    
399:  0.187 0.813 1    
400:  0.341 0.659 1    
401:  0.323 0.677 1    
402:  0.692 0.308 1    
403:  0.471 0.529 1    
404:  0.304 0.696 1    
405:  0.517 0.483 1    
406:  0.228 0.772 1    
407:  0.222 0.778 1    
408:  0.727 0.273 1    
409:  0.801 0.199 1    
410:  0.629 0.371 1    
411:  0.237 0.763 1    
412:  0.528 0.472 1    
413:  0.210 0.790 1    
414:  0.204 0.796 1    
415:  0.466 0.534 1    
416:  0.320 0.680 1    
417:  0.603 0.397 1    
418:  0.568 0.432 1    
419:  0.544 0.456 1    
420:  0.250 0.750 1    
421:  0.277 0.723 1    
422:  0.795 0.205 1    
423:  0.493 0.507 1    
424:  0.340 0.660 1    
425:  0.193 0.807 1    
426:  0.410 0.590 1    
427:  0.630 0.370 1    
428:  0.229 0.771 1    
429:  0.250 0.750 1    
430:  0.692 0.308 1    
431:  0.652 0.348 1    
432:  0.381 0.619 1    
433:  0.818 0.182 1    
434:  0.176 0.824 1    
435:  0.443 0.557 1    
436:  0.385 0.615 1    
437:  0.502 0.498 1    
438:  0.425 0.575 1    
439:  0.487 0.513 1    
440:  0.281 0.719 1    
441:  0.578 0.422 1    
442:  0.762 0.238 1    
443:  0.516 0.484 1    
444:  0.381 0.619 1    
445:  0.356 0.644 1    
446:  0.506 0.494 1    
447:  0.672 0.328 1    
448:  0.582 0.418 1    
449:  0.616 0.384 1    
450:  0.801 0.199 1    
451:  0.444 0.556 1    
452:  0.702 0.298 1    
453:  0.235 0.765 1    
454:  0.184 0.816 1    
455:  0.809 0.191 1    
456:  0.330 0.670 1    
457:  0.620 0.380 1    
458:  0.648 0.352 1    
459:  0.691 0.309 1    
460:  0.421 0.579 1    
461:  0.339 0.661 1    
462:  0.387 0.613 1    
463:  0.854 0.146 1    
464:  0.326 0.674 1    
465:  0.497 0.503 1    
466:  0.174 0.826 1    
467:  0.578 0.422 1    
468:  0.559 0.441 1    
469:  0.389 0.611 1    
470:  0.534 0.466 1    
471:  0.591 0.409 1    
472:  0.689 0.311 1    
473:  0.501 0.499 1    
474:  0.620 0.380 1    
475:  0.685 0.315 1    
476:  0.392 0.608 1    
477:  0.304 0.696 1    
478:  0.245 0.755 1    
479:  0.605 0.395 1    
480:  0.516 0.484 1    
481:  0.472 0.528 1    
482:  0.660 0.340 1    
483:  0.873 0.127 1    
484:  0.402 0.598 1    
485:  0.415 0.585 1    
486:  0.636 0.364 1    
487:  0.768 0.232 1    
488:  0.400 0.600 1    
489:  0.384 0.616 1    
490:  0.750 0.250 1    
491:  0.641 0.359 1    
492:  0.619 0.381 1    
493:  0.215 0.785 1    
494:  0.094 0.906 1    
495:  0.626 0.374 1    
496:  0.382 0.618 1    
497:  0.342 0.658 1    
498:  0.458 0.542 1    
499:  0.391 0.609 1    
500:  0.224 0.776 1    
501:  0.299 0.701 1    
502:  0.484 0.516 1    
503:  0.565 0.435 1    
504:  0.297 0.703 1    
505:  0.676 0.324 1    
506:  0.422 0.578 1    
507:  0.801 0.199 1    
508:  0.709 0.291 1    
509:  0.417 0.583 1    
510:  0.825 0.175 1    
511:  0.901 0.099 1    
512:  0.227 0.773 1    
513:  0.632 0.368 1    
514:  0.133 0.867 1    
515:  0.487 0.513 1    
516:  0.851 0.149 1    
517:  0.380 0.620 1    
518:  0.560 0.440 1    
519:  0.284 0.716 1    
520:  0.160 0.840 1    
521:  0.244 0.756 1    
522:  0.155 0.845 1    
523:  0.588 0.412 1    
524:  0.354 0.646 1    
525:  0.509 0.491 1    
526:  0.434 0.566 1    
527:  0.581 0.419 1    
528:  0.772 0.228 1    
529:  0.173 0.827 1    
530:  0.592 0.408 1    
531:  0.230 0.770 1    
532:  0.467 0.533 1    
533:  0.186 0.814 1    
534:  0.462 0.538 1    
535:  0.685 0.315 1    
536:  0.404 0.596 1    
537:  0.758 0.242 1    
538:  0.556 0.444 1    
539:  0.332 0.668 1    
540:  0.493 0.507 1    
541:  0.177 0.823 1    
542:  0.294 0.706 1    
543:  0.174 0.826 1    
544:  0.755 0.245 1    
545:  0.722 0.278 1    
546:  0.736 0.264 1    
547:  0.709 0.291 1    
548:  0.626 0.374 1    
549:  0.389 0.611 1    
550:  0.491 0.509 1    
551:  0.277 0.723 1    
552:  0.499 0.501 1    
553:  0.510 0.490 1    
554:  0.622 0.378 1    
555:  0.424 0.576 1    
556:  0.316 0.684 1    
557:  0.273 0.727 1    
558:  0.490 0.510 1    
559:  0.726 0.274 1    
560:  0.425 0.575 1    
561:  0.598 0.402 1    
562:  0.222 0.778 1    
563:  0.358 0.642 1    
564:  0.401 0.599 1    
565:  0.525 0.475 1    
566:  0.546 0.454 1    
567:  0.345 0.655 1    
568:  0.452 0.548 1    
569:  0.424 0.576 1    
570:  0.302 0.698 1    
571:  0.648 0.352 1    
572:  0.365 0.635 1    
573:  0.628 0.372 1    
574:  0.427 0.573 1    
575:  0.363 0.637 1    
576:  0.423 0.577 1    
577:  0.692 0.308 1    
578:  0.784 0.216 1    
579:  0.669 0.331 1    
580:  0.223 0.777 1    
581:  0.276 0.724 1    
582:  0.374 0.626 1    
583:  0.303 0.697 1    
584:  0.453 0.547 1    
585:  0.702 0.298 1    
586:  0.252 0.748 1    
587:  0.666 0.334 1    
588:  0.214 0.786 1    
589:  0.394 0.606 1    
590:  0.251 0.749 1    
591:  0.625 0.375 1    
592:  0.558 0.442 1    
593:  0.334 0.666 1    
594:  0.350 0.650 1    
595:  0.338 0.662 1    
596:  0.504 0.496 1    
597:  0.344 0.656 1    
598:  0.387 0.613 1    
599:  0.330 0.670 1    
600:  0.337 0.663 1    
601:  0.388 0.612 1    
602:  0.509 0.491 1    
603:  0.602 0.398 1    
604:  0.295 0.705 1    
605:  0.306 0.694 1    
606:  0.648 0.352 1    
607:  0.368 0.632 1    
608:  0.587 0.413 1    
609:  0.631 0.369 1    
610:  0.293 0.707 1    
611:  0.490 0.510 1    
612:  0.576 0.424 1    
613:  0.454 0.546 1    
614:  0.580 0.420 1    
615:  0.238 0.762 1    
616:  0.352 0.648 1    
617:  0.486 0.514 1    
618:  0.430 0.570 1    
619:  0.574 0.426 1    
620:  0.259 0.741 1    
621:  0.544 0.456 1    
622:  0.289 0.711 1    
623:  0.193 0.807 1    
624:  0.348 0.652 1    
625:  0.671 0.329 1    
626:  0.344 0.656 1    
627:  0.645 0.355 1    
628:  0.514 0.486 1    
629:  0.402 0.598 1    
630:  0.521 0.479 1    
631:  0.731 0.269 1    
632:  0.465 0.535 1    
633:  0.291 0.709 1    
634:  0.484 0.516 1    
635:  0.383 0.617 1    
636:  0.533 0.467 1    
637:  0.413 0.587 1    
638:  0.830 0.170 1    
639:  0.425 0.575 1    
640:  0.651 0.349 1    
641:  0.746 0.254 1    
642:  0.664 0.336 1    
643:  0.168 0.832 1    
644:  0.452 0.548 1    
645:  0.701 0.299 1    
646:  0.285 0.715 1    
647:  0.438 0.562 1    
648:  0.746 0.254 1    
649:  0.415 0.585 1    
650:  0.707 0.293 1    
651:  0.603 0.397 1    
652:  0.546 0.454 1    
653:  0.648 0.352 1    
654:  0.593 0.407 1    
655:  0.642 0.358 1    
656:  0.186 0.814 1    
657:  0.485 0.515 1    
658:  0.388 0.612 1    
659:  0.721 0.279 1    
660:  0.610 0.390 1    
661:  0.302 0.698 1    
662:  0.615 0.385 1    
663:  0.546 0.454 1    
664:  0.384 0.616 1    
665:  0.396 0.604 1    
666:  0.341 0.659 1    
667:  0.580 0.420 1    
668:  0.379 0.621 1    
669:  0.688 0.312 1    
670:  0.565 0.435 1    
671:  0.711 0.289 1    
672:  0.485 0.515 1    
673:  0.354 0.646 1    
674:  0.397 0.603 1    
675:  0.292 0.708 1    
676:  0.367 0.633 1    
677:  0.429 0.571 1    
678:  0.365 0.635 1    
679:  0.716 0.284 1    
680:  0.419 0.581 1    
681:  0.305 0.695 1    
682:  0.793 0.207 1    
683:  0.454 0.546 1    
684:  0.279 0.721 1    
685:  0.483 0.517 1    
686:  0.475 0.525 1    
687:  0.617 0.383 1    
688:  0.239 0.761 1    
689:  0.361 0.639 1    
690:  0.601 0.399 1    
691:  0.270 0.730 1    
692:  0.244 0.756 1    
693:  0.451 0.549 1    
694:  0.724 0.276 1    
695:  0.277 0.723 1    
696:  0.548 0.452 1    
697:  0.485 0.515 1    
698:  0.382 0.618 1    
699:  0.654 0.346 1    
700:  0.630 0.370 1    
701:  0.639 0.361 1    
702:  0.589 0.411 1    
703:  0.361 0.639 1    
704:  0.639 0.361 1    
705:  0.506 0.494 1    
706:  0.770 0.230 1    
707:  0.326 0.674 1    
708:  0.524 0.476 1    
709:  0.381 0.619 1    
710:  0.458 0.542 1    
711:  0.310 0.690 1    
712:  0.414 0.586 1    
713:  0.535 0.465 1    
           
           
1:    0.854 0.146 1    
2:    0.654 0.346 1    
3:    0.722 0.278 1    
4:    0.587 0.413 1    
5:    0.748 0.252 1    
6:    0.801 0.199 1    
7:    0.452 0.548 1    
8:    0.744 0.256 1    
9:    0.821 0.179 1    
10:   0.230 0.770 1    
11:   0.738 0.262 1    
12:   0.786 0.214 1    
13:   0.307 0.693 1    
14:   0.836 0.164 1    
15:   0.338 0.662 1    
16:   0.615 0.385 1    
17:   0.713 0.287 1    
18:   0.245 0.755 1    
19:   0.236 0.764 1    
20:   0.472 0.528 1    
21:   0.164 0.836 1    
22:   0.290 0.710 1    
23:   0.223 0.777 1    
24:   0.482 0.518 1    
25:   0.323 0.677 1    
26:   0.116 0.884 1    
27:   0.821 0.179 1    
28:   0.278 0.722 1    
29:   0.462 0.538 1    
30:   0.584 0.416 1    
31:   0.200 0.800 1    
32:   0.356 0.644 1    
33:   0.875 0.125 1    
34:   0.249 0.751 1    
35:   0.291 0.709 1    
36:   0.252 0.748 1    
37:   0.412 0.588 1    
38:   0.619 0.381 1    
39:   0.758 0.242 1    
40:   0.375 0.625 1    
41:   0.254 0.746 1    
42:   0.642 0.358 1    
43:   0.637 0.363 1    
44:   0.502 0.498 1    
45:   0.931 0.069 1    
46:   0.918 0.082 1    
47:   0.664 0.336 1    
48:   0.604 0.396 1    
49:   0.923 0.077 1    
50:   0.767 0.233 1    
51:   0.915 0.085 1    
52:   0.771 0.229 1    
53:   0.762 0.238 1    
54:   0.938 0.062 1    
55:   0.771 0.229 1    
56:   0.815 0.185 1    
57:   0.459 0.541 1    
58:   0.735 0.265 1    
59:   0.646 0.354 1    
60:   0.843 0.157 1    
61:   0.644 0.356 1    
62:   0.749 0.251 1    
63:   0.715 0.285 1    
64:   0.780 0.220 1    
65:   0.912 0.088 1    
66:   0.428 0.572 1    
67:   0.190 0.810 1    
68:   0.737 0.263 1    
69:   0.236 0.764 1    
70:   0.423 0.577 1    
71:   0.884 0.116 1    
72:   0.780 0.220 1    
73:   0.704 0.296 1    
74:   0.887 0.113 1    
75:   0.842 0.158 1    
76:   0.902 0.098 1    
77:   0.835 0.165 1    
78:   0.794 0.206 1    
79:   0.512 0.488 1    
80:   0.847 0.153 1    
81:   0.213 0.787 1    
82:   0.870 0.130 1    
83:   0.775 0.225 1    
84:   0.853 0.147 1    
85:   0.857 0.143 1    
86:   0.539 0.461 1    
87:   0.903 0.097 1    
88:   0.880 0.120 1    
89:   0.860 0.140 1    
90:   0.323 0.677 1    
91:   0.864 0.136 1    
92:   0.926 0.074 1    
93:   0.785 0.215 1    
94:   0.734 0.266 1    
95:   0.832 0.168 1    
96:   0.209 0.791 1    
97:   0.618 0.382 1    
98:   0.814 0.186 1    
99:   0.610 0.390 1    
100:  0.663 0.337 1    
101:  0.740 0.260 1    
102:  0.619 0.381 1    
103:  0.290 0.710 1    
104:  0.788 0.212 1    
105:  0.602 0.398 1    
106:  0.194 0.806 1    
107:  0.839 0.161 1    
108:  0.489 0.511 1    
109:  0.812 0.188 1    
110:  0.843 0.157 1    
111:  0.749 0.251 1    
112:  0.578 0.422 1    
113:  0.514 0.486 1    
114:  0.691 0.309 1    
115:  0.515 0.485 1    
116:  0.771 0.229 1    
117:  0.669 0.331 1    
118:  0.537 0.463 1    
119:  0.683 0.317 1    
120:  0.847 0.153 1    
121:  0.287 0.713 1    
122:  0.594 0.406 1    
123:  0.717 0.283 1    
124:  0.397 0.603 1    
125:  0.581 0.419 1    
126:  0.390 0.610 1    
127:  0.633 0.367 1    
128:  0.618 0.382 1    
129:  0.770 0.230 1    
130:  0.460 0.540 1    
131:  0.831 0.169 1    
132:  0.651 0.349 1    
133:  0.179 0.821 1    
134:  0.704 0.296 1    
135:  0.389 0.611 1    
136:  0.369 0.631 1    
137:  0.869 0.131 1    
138:  0.431 0.569 1    
139:  0.821 0.179 1    
140:  0.553 0.447 1    
141:  0.660 0.340 1    
142:  0.904 0.096 1    
143:  0.628 0.372 1    
144:  0.819 0.181 1    
145:  0.625 0.375 1    
146:  0.338 0.662 1    
147:  0.640 0.360 1    
148:  0.221 0.779 1    
149:  0.449 0.551 1    
150:  0.428 0.572 1    
151:  0.670 0.330 1    
152:  0.545 0.455 1    
153:  0.355 0.645 1    
154:  0.330 0.670 1    
155:  0.272 0.728 1    
156:  0.303 0.697 1    
157:  0.655 0.345 1    
158:  0.707 0.293 1    
159:  0.611 0.389 1    
160:  0.486 0.514 1    
161:  0.420 0.580 1    
162:  0.432 0.568 1    
163:  0.376 0.624 1    
164:  0.261 0.739 1    
165:  0.663 0.337 1    
166:  0.375 0.625 1    
167:  0.602 0.398 1    
168:  0.569 0.431 1    
169:  0.489 0.511 1    
170:  0.612 0.388 1    
171:  0.299 0.701 1    
172:  0.261 0.739 1    
173:  0.770 0.230 1    
174:  0.157 0.843 1    
175:  0.472 0.528 1    
176:  0.830 0.170 1    
177:  0.583 0.417 1    
178:  0.252 0.748 1    
179:  0.632 0.368 1    
180:  0.230 0.770 1    
181:  0.596 0.404 1    
182:  0.750 0.250 1    
183:  0.360 0.640 1    
184:  0.313 0.687 1    
185:  0.223 0.777 1    
186:  0.790 0.210 1    
187:  0.310 0.690 1    
188:  0.239 0.761 1    
189:  0.386 0.614 1    
190:  0.638 0.362 1    
191:  0.480 0.520 1    
192:  0.205 0.795 1    
193:  0.331 0.669 1    
194:  0.268 0.732 1    
195:  0.496 0.504 1    
196:  0.660 0.340 1    
197:  0.475 0.525 1    
198:  0.379 0.621 1    
199:  0.627 0.373 1    
200:  0.571 0.429 1    
201:  0.406 0.594 1    
202:  0.520 0.480 1    
203:  0.877 0.123 1    
204:  0.565 0.435 1    
205:  0.825 0.175 1    
206:  0.659 0.341 1    
207:  0.687 0.313 1    
208:  0.460 0.540 1    
209:  0.610 0.390 1    
210:  0.779 0.221 1    
211:  0.631 0.369 1    
212:  0.739 0.261 1    
213:  0.329 0.671 1    
214:  0.569 0.431 1    
215:  0.362 0.638 1    
216:  0.270 0.730 1    
217:  0.479 0.521 1    
218:  0.222 0.778 1    
219:  0.276 0.724 1    
220:  0.244 0.756 1    
221:  0.641 0.359 1    
222:  0.611 0.389 1    
223:  0.750 0.250 1    
224:  0.814 0.186 1    
225:  0.332 0.668 1    
226:  0.733 0.267 1    
227:  0.646 0.354 1    
228:  0.224 0.776 1    
229:  0.489 0.511 1    
230:  0.846 0.154 1    
231:  0.382 0.618 1    
232:  0.638 0.362 1    
233:  0.481 0.519 1    
234:  0.637 0.363 1    
235:  0.489 0.511 1    
236:  0.183 0.817 1    
237:  0.496 0.504 1    
238:  0.526 0.474 1    
239:  0.231 0.769 1    
240:  0.262 0.738 1    
241:  0.665 0.335 1    
242:  0.555 0.445 1    
243:  0.419 0.581 1    
244:  0.462 0.538 1    
245:  0.419 0.581 1    
246:  0.477 0.523 1    
247:  0.561 0.439 1    
248:  0.512 0.488 1    
249:  0.654 0.346 1    
250:  0.832 0.168 1    
251:  0.760 0.240 1    
252:  0.155 0.845 1    
253:  0.484 0.516 1    
254:  0.602 0.398 1    
255:  0.211 0.789 1    
256:  0.225 0.775 1    
257:  0.184 0.816 1    
258:  0.382 0.618 1    
259:  0.877 0.123 1    
260:  0.606 0.394 1    
261:  0.259 0.741 1    
262:  0.276 0.724 1    
263:  0.510 0.490 1    
264:  0.668 0.332 1    
265:  0.376 0.624 1    
266:  0.675 0.325 1    
267:  0.181 0.819 1    
268:  0.660 0.340 1    
269:  0.223 0.777 1    
270:  0.216 0.784 1    
271:  0.176 0.824 1    
272:  0.426 0.574 1    
273:  0.660 0.340 1    
274:  0.662 0.338 1    
275:  0.159 0.841 1    
276:  0.404 0.596 1    
277:  0.159 0.841 1    
278:  0.312 0.688 1    
279:  0.279 0.721 1    
280:  0.555 0.445 1    
281:  0.260 0.740 1    
282:  0.827 0.173 1    
283:  0.516 0.484 1    
284:  0.250 0.750 1    
285:  0.260 0.740 1    
286:  0.753 0.247 1    
287:  0.677 0.323 1    
288:  0.602 0.398 1    
289:  0.770 0.230 1    
290:  0.357 0.643 1    
291:  0.480 0.520 1    
292:  0.525 0.475 1    
293:  0.507 0.493 1    
294:  0.359 0.641 1    
295:  0.243 0.757 1    
296:  0.330 0.670 1    
297:  0.129 0.871 1    
298:  0.573 0.427 1    
299:  0.360 0.640 1    
300:  0.827 0.173 1    
301:  0.222 0.778 1    
302:  0.421 0.579 1    
303:  0.448 0.552 1    
304:  0.218 0.782 1    
305:  0.377 0.623 1    
306:  0.366 0.634 1    
307:  0.148 0.852 1    
308:  0.564 0.436 1    
309:  0.158 0.842 1    
310:  0.182 0.818 1    
311:  0.265 0.735 1    
312:  0.197 0.803 1    
313:  0.202 0.798 1    
314:  0.364 0.636 1    
315:  0.158 0.842 1    
316:  0.629 0.371 1    
317:  0.370 0.630 1    
318:  0.231 0.769 1    
319:  0.711 0.289 1    
320:  0.730 0.270 1    
321:  0.288 0.712 1    
322:  0.437 0.563 1    
323:  0.353 0.647 1    
324:  0.517 0.483 1    
325:  0.253 0.747 1    
326:  0.236 0.764 1    
327:  0.839 0.161 1    
328:  0.163 0.837 1    
329:  0.293 0.707 1    
330:  0.771 0.229 1    
331:  0.408 0.592 1    
332:  0.291 0.709 1    
333:  0.397 0.603 1    
334:  0.558 0.442 1    
335:  0.888 0.112 1    
336:  0.682 0.318 1    
337:  0.379 0.621 1    
338:  0.162 0.838 1    
339:  0.347 0.653 1    
340:  0.212 0.788 1    
341:  0.361 0.639 1    
342:  0.679 0.321 1    
343:  0.858 0.142 1    
344:  0.188 0.812 1    
345:  0.771 0.229 1    
346:  0.349 0.651 1    
347:  0.805 0.195 1    
348:  0.380 0.620 1    
349:  0.335 0.665 1    
350:  0.372 0.628 1    
351:  0.297 0.703 1    
352:  0.836 0.164 1    
353:  0.843 0.157 1    
354:  0.302 0.698 1    
355:  0.309 0.691 1    
356:  0.347 0.653 1    
357:  0.245 0.755 1    
358:  0.301 0.699 1    
359:  0.265 0.735 1    
360:  0.440 0.560 1    
361:  0.729 0.271 1    
362:  0.273 0.727 1    
363:  0.211 0.789 1    
364:  0.644 0.356 1    
365:  0.220 0.780 1    
366:  0.464 0.536 1    
367:  0.293 0.707 1    
368:  0.478 0.522 1    
369:  0.816 0.184 1    
370:  0.470 0.530 1    
371:  0.275 0.725 1    
372:  0.386 0.614 1    
373:  0.535 0.465 1    
374:  0.449 0.551 1    
375:  0.163 0.837 1    
376:  0.537 0.463 1    
377:  0.426 0.574 1    
378:  0.350 0.650 1    
379:  0.387 0.613 1    
380:  0.582 0.418 1    
381:  0.673 0.327 1    
382:  0.692 0.308 1    
383:  0.252 0.748 1    
384:  0.747 0.253 1    
385:  0.159 0.841 1    
386:  0.728 0.272 1    
387:  0.344 0.656 1    
388:  0.795 0.205 1    
389:  0.590 0.410 1    
390:  0.350 0.650 1    
391:  0.321 0.679 1    
392:  0.569 0.431 1    
393:  0.359 0.641 1    
394:  0.518 0.482 1    
395:  0.176 0.824 1    
396:  0.382 0.618 1    
397:  0.433 0.567 1    
398:  0.924 0.076 1    
399:  0.153 0.847 1    
400:  0.296 0.704 1    
401:  0.337 0.663 1    
402:  0.611 0.389 1    
403:  0.526 0.474 1    
404:  0.290 0.710 1    
405:  0.509 0.491 1    
406:  0.192 0.808 1    
407:  0.172 0.828 1    
408:  0.659 0.341 1    
409:  0.850 0.150 1    
410:  0.597 0.403 1    
411:  0.200 0.800 1    
412:  0.525 0.475 1    
413:  0.210 0.790 1    
414:  0.251 0.749 1    
415:  0.468 0.532 1    
416:  0.307 0.693 1    
417:  0.625 0.375 1    
418:  0.587 0.413 1    
419:  0.529 0.471 1    
420:  0.266 0.734 1    
421:  0.247 0.753 1    
422:  0.836 0.164 1    
423:  0.457 0.543 1    
424:  0.268 0.732 1    
425:  0.174 0.826 1    
426:  0.427 0.573 1    
427:  0.514 0.486 1    
428:  0.222 0.778 1    
429:  0.187 0.813 1    
430:  0.715 0.285 1    
431:  0.680 0.320 1    
432:  0.229 0.771 1    
433:  0.832 0.168 1    
434:  0.119 0.881 1    
435:  0.423 0.577 1    
436:  0.414 0.586 1    
437:  0.545 0.455 1    
438:  0.409 0.591 1    
439:  0.446 0.554 1    
440:  0.273 0.727 1    
441:  0.615 0.385 1    
442:  0.786 0.214 1    
443:  0.550 0.450 1    
444:  0.278 0.722 1    
445:  0.405 0.595 1    
446:  0.617 0.383 1    
447:  0.743 0.257 1    
448:  0.591 0.409 1    
449:  0.547 0.453 1    
450:  0.789 0.211 1    
451:  0.467 0.533 1    
452:  0.783 0.217 1    
453:  0.244 0.756 1    
454:  0.148 0.852 1    
455:  0.851 0.149 1    
456:  0.199 0.801 1    
457:  0.662 0.338 1    
458:  0.721 0.279 1    
459:  0.618 0.382 1    
460:  0.411 0.589 1    
461:  0.461 0.539 1    
462:  0.482 0.518 1    
463:  0.889 0.111 1    
464:  0.433 0.567 1    
465:  0.544 0.456 1    
466:  0.147 0.853 1    
467:  0.649 0.351 1    
468:  0.646 0.354 1    
469:  0.368 0.632 1    
470:  0.590 0.410 1    
471:  0.616 0.384 1    
472:  0.705 0.295 1    
473:  0.459 0.541 1    
474:  0.570 0.430 1    
475:  0.619 0.381 1    
476:  0.278 0.722 1    
477:  0.255 0.745 1    
478:  0.251 0.749 1    
479:  0.469 0.531 1    
480:  0.351 0.649 1    
481:  0.480 0.520 1    
482:  0.703 0.297 1    
483:  0.877 0.123 1    
484:  0.486 0.514 1    
485:  0.431 0.569 1    
486:  0.691 0.309 1    
487:  0.773 0.227 1    
488:  0.324 0.676 1    
489:  0.263 0.737 1    
490:  0.764 0.236 1    
491:  0.695 0.305 1    
492:  0.649 0.351 1    
493:  0.157 0.843 1    
494:  0.069 0.931 1    
495:  0.471 0.529 1    
496:  0.419 0.581 1    
497:  0.395 0.605 1    
498:  0.453 0.547 1    
499:  0.332 0.668 1    
500:  0.193 0.807 1    
501:  0.257 0.743 1    
502:  0.465 0.535 1    
503:  0.641 0.359 1    
504:  0.349 0.651 1    
505:  0.748 0.252 1    
506:  0.390 0.610 1    
507:  0.829 0.171 1    
508:  0.692 0.308 1    
509:  0.367 0.633 1    
510:  0.874 0.126 1    
511:  0.925 0.075 1    
512:  0.223 0.777 1    
513:  0.512 0.488 1    
514:  0.121 0.879 1    
515:  0.512 0.488 1    
516:  0.874 0.126 1    
517:  0.451 0.549 1    
518:  0.581 0.419 1    
519:  0.345 0.655 1    
520:  0.135 0.865 1    
521:  0.211 0.789 1    
522:  0.139 0.861 1    
523:  0.541 0.459 1    
524:  0.376 0.624 1    
525:  0.446 0.554 1    
526:  0.342 0.658 1    
527:  0.447 0.553 1    
528:  0.799 0.201 1    
529:  0.141 0.859 1    
530:  0.421 0.579 1    
531:  0.188 0.812 1    
532:  0.341 0.659 1    
533:  0.182 0.818 1    
534:  0.488 0.512 1    
535:  0.768 0.232 1    
536:  0.336 0.664 1    
537:  0.754 0.246 1    
538:  0.478 0.522 1    
539:  0.338 0.662 1    
540:  0.425 0.575 1    
541:  0.164 0.836 1    
542:  0.320 0.680 1    
543:  0.157 0.843 1    
544:  0.675 0.325 1    
545:  0.805 0.195 1    
546:  0.792 0.208 1    
547:  0.706 0.294 1    
548:  0.583 0.417 1    
549:  0.437 0.563 1    
550:  0.509 0.491 1    
551:  0.222 0.778 1    
552:  0.610 0.390 1    
553:  0.502 0.498 1    
554:  0.663 0.337 1    
555:  0.447 0.553 1    
556:  0.226 0.774 1    
557:  0.233 0.767 1    
558:  0.456 0.544 1    
559:  0.788 0.212 1    
560:  0.447 0.553 1    
561:  0.518 0.482 1    
562:  0.205 0.795 1    
563:  0.348 0.652 1    
564:  0.409 0.591 1    
565:  0.490 0.510 1    
566:  0.600 0.400 1    
567:  0.366 0.634 1    
568:  0.371 0.629 1    
569:  0.481 0.519 1    
